text,size
graffiti,1
graft,1
grandma,1
grandparents,1
grantpnc,1
grappling,1
grateful,1
gravitas,1
greed,1
greenbrier,1
greenhouse,1
greensboro,1
greeted,1
grenade,1
grid,1
gridlock,1
gridlocked,1
grievances,1
grieving,1
grievous,1
grip,1
gripped,1
gripping,1
grit,1
grossly,1
grudging,1
grumet,1
guadalajara,1
guadalupe,1
guardia,1
guideline,1
guilford,1
guilty,1
gunman,1
gusher,1
gut,1
guts,1
guys,1
gym,1
gyrations,1
haak,1
hacking,1
hader,1
hafsa,1
haggle,1
hahahaha,1
halfhearted,1
halfway,1
hallucination,1
hallway,1
hallways,1
halts,1
halving,1
hammered,1
hammering,1
hammill,1
handel,1
handicappers,1
hannity,1
hanson,1
happenedanalysisred,1
harass,1
harassment,1
hardens,1
hardhearted,1
hardliners,1
hardship,1
hardworking,1
harebrained,1
harlem,1
harmful,1
hassan,1
hassle,1
hastily,1
hastings,1
hasty,1
hatched,1
hatching,1
hateful,1
hates,1
hats,1
haunt,1
havens,1
haydn,1
hayes,1
hazardous,1
hbo,1
headache,1
headfirst,1
headlong,1
headquarters,1
healey,1
healthiest,1
heartache,1
heartbreaking,1
heartbroken,1
heartburn,1
heartened,1
heartland,1
hearts,1
heaven,1
heavy,1
hector,1
hedged,1
heed,1
heel,1
heels,1
heft,1
height,1
heights,1
helen,1
helicopter,1
helicopters,1
hello,1
hellosa,1
helmets,1
helper,1
helplessness,1
hemmed,1
henniker,1
hensarling,1
herbert,1
heritage,1
hero,1
heroes,1
hesitate,1
heterogeneity,1
hewitt,1
hewlett,1
hiccup,1
hidden,1
hide,1
hiding,1
hierarchy,1
highlighting,1
highway,1
hinges,1
hinting,1
hiram,1
hirono,1
hissed,1
historians,1
hits,1
hitting,1
hives,1
hobbs,1
hof,1
holder,1
holland,1
hollywood,1
hombres,1
homelands,1
homelessness,1
homophobia,1
homosexuality,1
honduran,1
honed,1
honestly,1
honesty,1
honorable,1
hoodies,1
hook,1
hopefuls,1
hopeless,1
hopman,1
horizon,1
hormones,1
horse,1
horses,1
hortencia,1
hospitality,1
hospitalized,1
hostages,1
hot,1
hotels,1
hourlong,1
housecleaning,1
howling,1
hudson,1
hue,1
hugh,1
hugo,1
humanities,1
humbled,1
humbler,1
humorous,1
hungarians,1
hunter,1
hunting,1
hurried,1
hurtful,1
hurting,1
hurtled,1
hurtling,1
hustle,1
hybrid,1
hydrogen,1
hyper,1
ian,1
iceland,1
icon,1
idealism,1
idealistic,1
identification,1
identities,1
ideologue,1
ideologues,1
idiocy,1
idiot,1
ids,1
iger,1
igniting,1
ignorant,1
ildefonso,1
illicit,1
illness,1
illusion,1
illustrate,1
illustrated,1
illustrates,1
image,1
imagery,1
images,1
imaginary,1
imagination,1
imaginations,1
imagines,1
imagining,1
imbalance,1
immense,1
immigrantsdaca,1
immigrate,1
immigrations,1
immoral,1
immorality,1
immune,1
impacts,1
impassible,1
impedes,1
impediment,1
imperatives,1
imperfect,1
imperfectly,1
imperiled,1
imperiling,1
imperviousness,1
impinge,1
implausibly,1
implement,1
implemented,1
implicate,1
implies,1
implore,1
implored,1
imploring,1
importance,1
importantly,1
importation,1
imposes,1
imposition,1
impoverished,1
imprecise,1
impression,1
improbable,1
impromptu,1
improving,1
inactive,1
inadmissible,1
inappropriately,1
incalculable,1
incarceration,1
incarnations,1
incentivize,1
inception,1
incessant,1
inch,1
incident,1
incited,1
inclination,1
inclinations,1
incomes,1
incoming,1
incompetence,1
inconvenient,1
incredulity,1
incriminating,1
incumbents,1
india,1
indian,1
indians,1
indicate,1
indigenous,1
indirect,1
indirection,1
indoors,1
induce,1
indulge,1
inelegant,1
inept,1
inequalities,1
inevitably,1
inexorably,1
inexperienced,1
infamous,1
infant,1
infants,1
infer,1
infirm,1
inflaming,1
inflict,1
inflicted,1
influences,1
influencing,1
informing,1
infusion,1
inhabited,1
initials,1
inject,1
injected,1
innards,1
innovate,1
innovative,1
inoculate,1
inquiry,1
insecurity,1
insensitive,1
inserts,1
insight,1
insincerity,1
insists,1
inspect,1
inspirational,1
inspiring,1
instability,1
installing,1
instinct,1
instituted,1
institutes,1
institutewashington,1
instructed,1
instructor,1
insufficient,1
insults,1
insures,1
insurrections,1
integral,1
integrate,1
integrating,1
integration,1
intensely,1
intentional,1
intently,1
interaction,1
interactive,1
intercede,1
interference,1
interfering,1
interns,1
internship,1
interpersonal,1
interpretation,1
interpreted,1
intersecting,1
intersection,1
intervened,1
interviewer,1
intimate,1
intimidated,1
intrigue,1
introducing,1
introduction,1
invaded,1
invalidated,1
invaluable,1
invented,1
invention,1
inventive,1
inventory,1
investments,1
invisibility,1
invitation,1
invitations,1
invites,1
invoked,1
involvement,1
ipad,1
iran,1
iranian,1
ireland,1
irineo,1
irked,1
ironclad,1
ironic,1
irony,1
irregular,1
irrigating,1
irritant,1
irs,1
irvine,1
irwin,1
isabel,1
islam,1
islands,1
islas,1
isolated,1
isolationist,1
issaquah,1
issuance,1
isunlikely,1
italian,1
italians,1
iteration,1
ivy,1
jab,1
jack,1
jacket,1
jaclyn,1
jammed,1
jamming,1
jazz,1
jeanie,1
jell,1
jenks,1
jeopardized,1
jeremy,1
jerome,1
jerusalem,1
jill,1
jillian,1
jinks,1
jinping,1
jitters,1
joblessness,1
jockeying,1
johnnie,1
jointly,1
jokingly,1
jolted,1
joly,1
jong,1
jorge,1
josh,1
journalism,1
journalist,1
journeying,1
journeys,1
ju,1
judged,1
judging,1
judgments,1
jumble,1
jump,1
jung,1
jurisdiction,1
jurisdictions,1
jurists,1
jury,1
justifiable,1
justifiably,1
justifications,1
justifies,1
kagan,1
kaine,1
kardashians,1
karla,1
kate,1
kates,1
katharine,1
kathy,1
kazakhstan,1
kegger,1
kellogg,1
kenyan,1
kerik,1
khaalid,1
khommarath,1
kickboxing,1
kicks,1
kidding,1
kidnappers,1
killers,1
kilter,1
kimberly,1
kindly,1
kindness,1
kissed,1
kittitas,1
klan,1
kleve,1
klux,1
km,1
kneecap,1
knees,1
knell,1
knelt,1
knit,1
knots,1
knowingly,1
kochs,1
koreans,1
kott,1
kraft,1
kremer,1
kris,1
kristopher,1
krugman,1
ku,1
laborer,1
lacking,1
lacy,1
lag,1
laid,1
lalo,1
lame,1
lamenting,1
landfall,1
landler,1
landmark,1
landrieu,1
landscaper,1
landscapes,1
languished,1
lap,1
laptops,1
larchmont,1
laredo,1
lars,1
larson,1
las,1
lasted,1
latin,1
latina,1
lauding,1
laughed,1
laughing,1
laughs,1
laughter,1
launched,1
laurie,1
lawder,1
lawsa,1
lawsstatus,1
lay,1
lays,1
leaked,1
leaking,1
leap,1
learners,1
leash,1
leather,1
legality,1
legalized,1
legalizes,1
legion,1
legislating,1
legislature,1
legitimizing,1
lenders,1
lenience,1
lenient,1
lenses,1
lent,1
leo,1
leon,1
leonardo,1
leopard,1
lesser,1
lethem,1
leveraging,1
levers,1
levie,1
levin,1
levine,1
levy,1
lewandowski,1
lgbt,1
liabilities,1
liar,1
libbing,1
library,1
lied,1
lies,1
lieu,1
lifeabout,1
lifekaren,1
lifelast,1
lifelines,1
lifelong,1
lifesupported,1
lifetrump,1
lifts,1
lighted,1
likability,1
liked,1
likelihood,1
likewise,1
lily,1
limb,1
liminal,1
limitations,1
limitedfundingmorefundingmostaggressiveproposal,1
linda,1
lindell,1
lingering,1
linking,1
links,1
lipinski,1
lipped,1
listener,1
listens,1
litany,1
littleman,1
livelihood,1
livelihoods,1
lizbeth,1
lizzette,1
loaf,1
loath,1
lobbing,1
lobe,1
locals,1
locate,1
located,1
locker,1
logged,1
logistical,1
logistics,1
logjams,1
london,1
looms,1
loony,1
loosely,1
lord,1
lore,1
loredo,1
lorella,1
loses,1
lotteries,1
lovely,1
loving,1
lowenstein,1
lowered,1
lows,1
loyalty,1
lucey,1
lucille,1
lucy,1
lugo,1
luncheon,1
lunches,1
lunchtime,1
lurched,1
lurches,1
lurching,1
lure,1
luring,1
luxuriates,1
lying,1
lynch,1
ma,1
macguineas,1
machinery,1
mack,1
mackenzie,1
mad,1
madi,1
mae,1
magazine,1
magician,1
magistrate,1
magnanimous,1
magnified,1
mailing,1
mainland,1
mainly,1
mainstream,1
maintains,1
majesty,1
makers,1
malawi,1
maligned,1
malkin,1
mall,1
manage,1
management,1
manchester,1
mandarin,1
mandated,1
mandela,1
maneuver,1
manifestations,1
manipulate,1
manpower,1
manuel,1
mapped,1
marbles,1
marched,1
marginalized,1
marie,1
marines,1
marisol,1
markets,1
marooned,1
married,1
marrying,1
mars,1
marshal,1
marter,1
martial,1
marveled,1
mascaro,1
mash,1
mask,1
masquerading,1
masse,1
masses,1
massively,1
matthew,1
mattresses,1
matz,1
maura,1
mauricio,1
max,1
maya,1
mayer,1
mayflower,1
mays,1
mazie,1
mazzei,1
mccaul,1
mcdonald,1
mcgahn,1
mcgovern,1
mcphate,1
md,1
meager,1
meal,1
meatpacking,1
mechanical,1
mechanism,1
medell,1
median,1
medina,1
meg,1
meghan,1
melons,1
melted,1
mendoza,1
mentor,1
mentored,1
merry,1
messier,1
metaphor,1
meth,1
metoo,1
metric,1
mexicanos,1
meyers,1
mia,1
mica,1
micheal,1
michigan,1
midday,1
midst,1
midweek,1
midwestern,1
mightily,1
migrante,1
miguel,1
milestones,1
militants,1
militarized,1
milk,1
mill,1
millennial,1
mindy,1
minimizing,1
minneapolis,1
minus,1
mirage,1
mired,1
mischaracterized,1
misconception,1
misconceptions,1
misdemeanor,1
miserably,1
misguided,1
misinformed,1
misled,1
misplaced,1
misquoted,1
misrepresentation,1
misrepresents,1
missael,1
missing,1
mississippi,1
missives,1
missoula,1
mistaken,1
misunderstanding,1
misused,1
mitt,1
mjhs,1
mlk,1
mobilization,1
mock,1
mocked,1
model,1
modeled,1
modeling,1
moderating,1
moderation,1
moderator,1
modifications,1
modify,1
moelis,1
mogul,1
molesters,1
mollified,1
momentary,1
moms,1
mondays,1
monetary,1
monitored,1
monks,1
monologue,1
monster,1
monstrous,1
monterrey,1
monthslong,1
monumental,1
moody,1
moon,1
moores,1
mora,1
morale,1
morality,1
mormon,1
morph,1
mortgages,1
moscow,1
mostaggressiveenforcementstatusquoheavierenforcementproposal,1
motherless,1
mothers,1
motivate,1
motivating,1
motives,1
motorcycle,1
motors,1
mountain,1
mountainous,1
mounted,1
mouthpiece,1
movements,1
movies,1
moynihan,1
mud,1
muddied,1
muddy,1
mudslides,1
muggers,1
multiethnic,1
multifront,1
multiplication,1
multipronged,1
multiracial,1
multistate,1
municipalities,1
murals,1
murder,1
murderers,1
murders,1
murdoch,1
murky,1
murphy,1
muscled,1
mused,1
musicians,1
mustered,1
mute,1
mypillow,1
myriad,1
mysterious,1
mystified,1
na,1
nagging,1
nail,1
nails,1
namby,1
nanny,1
narcissism,1
narcos,1
narrowed,1
narrowing,1
nasa,1
nascent,1
nathalie,1
nationalities,1
nationally,1
natural,1
navel,1
navigate,1
nayim,1
neared,1
nears,1
neave,1
necessarily,1
nectarine,1
needn,1
negatively,1
neglect,1
negotiator,1
neil,1
neill,1
neophyte,1
nephew,1
nepotism,1
nerve,1
nervously,1
nervousness,1
neufeld,1
neurologically,1
nevada,1
newcomer,1
newer,1
newfound,1
newman,1
newsroom,1
newt,1
nica,1
nicaragua,1
nicaraguans,1
nick,1
nicole,1
niece,1
nietzsche,1
nieves,1
nightclub,1
nightmares,1
nightmarish,1
nikes,1
ninety,1
niskanen,1
nitroglycerin,1
nodded,1
nodding,1
nohere,1
noise,1
nominated,1
nonagricultural,1
nondisclosure,1
nonexistent,1
nonintervention,1
nonnegotiable,1
nonprofits,1
nonracist,1
nonstarters,1
nook,1
noproposal,1
norma,1
normalize,1
normalizing,1
norms,1
northam,1
northeast,1
northwest,1
norton,1
nose,1
notch,1
noteworthy,1
notifications,1
notified,1
notwithstanding,1
nova,1
novels,1
npr,1
nudge,1
nudged,1
null,1
numbering,1
nurse,1
nurses,1
nurtured,1
nutritional,1
nyong,1
nyt,1
oakland,1
oath,1
oatis,1
oatmeal,1
obamacare,1
obscenity,1
obscure,1
obsequious,1
observation,1
observations,1
observed,1
observing,1
obsessed,1
obstacles,1
obstruct,1
occasion,1
occasional,1
occupational,1
occur,1
occurrence,1
ocean,1
odious,1
offense,1
officesteven,1
offspring,1
oft,1
oil,1
ok,1
okere,1
olivares,1
olive,1
olympic,1
omen,1
ominous,1
omitted,1
onetime,1
operates,1
opioids,1
opportunism,1
oprah,1
opted,1
optimal,1
options______________________________get,1
optionsa,1
optionsas,1
optionsbefore,1
optionsdefenders,1
optionsfor,1
optionsgo,1
optionshere,1
optionsin,1
optionsjessica,1
optionsjuan,1
optionsmexico,1
optionsnow,1
optionspalm,1
optionspresident,1
optionsrepresentative,1
optionssacramento,1
optionsseattle,1
optionssome,1
optionstrump,1
optionswest,1
optionswhite,1
opulent,1
oracle,1
orange,1
orchards,1
orchestra,1
orchestrated,1
ordo,1
ore,1
organic,1
organised,1
orggo,1
originally,1
orihuela,1
orleans,1
orlofsky,1
orthodoxy,1
oscar,1
osos,1
ostensible,1
ottawa,1
otter,1
ousted,1
outburst,1
outbursts,1
outdone,1
outlets,1
outline,1
outlive,1
outnumbered,1
outreach,1
outsiders,1
outsized,1
outspokenly,1
outstanding,1
outstrip,1
outvoted,1
ovation,1
overburdened,1
overdrive,1
overdue,1
overhauling,1
overheard,1
overheated,1
overlooked,1
overnight,1
override,1
overrode,1
overseen,1
overshadowed,1
overshadowing,1
overstated,1
overstay,1
overstays,1
overt,1
overtaken,1
overture,1
owed,1
owen,1
owes,1
owners,1
ownership,1
pa,1
pace,1
pack,1
packard,1
packet,1
padre,1
painless,1
painted,1
painting,1
palace,1
pall,1
pamby,1
pan,1
pandemonium,1
pander,1
pandered,1
pandering,1
panelists,1
panels,1
paola,1
parades,1
parading,1
paradoxical,1
paralyzed,1
paramount,1
paranoid,1
parcels,1
parched,1
parent,1
parity,1
parking,1
parkland,1
parochial,1
participate,1
particles,1
particularistic,1
partisans,1
partly,1
partnering,1
partnership,1
paso,1
passion,1
passions,1
passover,1
pastors,1
pastrami,1
pat,1
patch,1
patches,1
paterson,1
pathology,1
paths,1
patience,1
patina,1
patricia,1
patriot,1
patterns,1
paula,1
paulina,1
paused,1
pav,1
payback,1
peaceful,1
peacemakers,1
peach,1
pear,1
pecans,1
peddle,1
pediatrician,1
pedro,1
peered,1
peers,1
pejorative,1
pejoratively,1
pekka,1
pelted,1
penalty,1
peninsula,1
pennsylvania,1
penny,1
perception,1
perceptions,1
perennial,1
perform,1
performed,1
perils,1
perishable,1
permeates,1
permissive,1
permitting,1
peroxide,1
perpetual,1
perpetually,1
persistent,1
persistently,1
personality,1
personalize,1
personalized,1
persuading,1
peru,1
peruvian,1
petitioning,1
pfizer,1
pharaoh,1
philanthropists,1
philharmonia,1
philipps,1
philistine,1
philosophically,1
philosophies,1
phoned,1
photographed,1
photographs,1
phrases,1
physically,1
pi,1
pichai,1
pickles,1
pickup,1
picnic,1
picturing,1
pier,1
pierce,1
piety,1
pilgrimages,1
piling,1
pin,1
ping,1
pink,1
pinning,1
pique,1
piqued,1
pitched,1
pitching,1
pithy,1
pitted,1
pitting,1
pitying,1
pivot,1
placate,1
plane,1
plant,1
plastic,1
platitudes,1
plead,1
pleaded,1
pleading,1
pleasant,1
pleasantly,1
pleasure,1
plot,1
ploy,1
plucked,1
plum,1
plundering,1
plutocracy,1
poch,1
pocho,1
pockets,1
podcast,1
podium,1
pointsevery,1
poison,1
poke,1
pol,1
poles,1
policing,1
politico,1
pollinating,1
pong,1
pontiff,1
pool,1
poorly,1
pop,1
pork,1
portal,1
portended,1
porters,1
portions,1
portland,1
portraits,1
portrays,1
posed,1
posing,1
positioned,1
positioning,1
possessions,1
possibilities,1
postapocalyptic,1
poster,1
posters,1
postpone,1
postponing,1
posturing,1
poultry,1
pounce,1
pounced,1
pouring,1
powered,1
practically,1
practitioners,1
pragmatic,1
pragmatism,1
praise,1
prayers,1
praying,1
preapproved,1
precarious,1
precautionary,1
preceded,1
precedent,1
precipitated,1
precipitating,1
preclude,1
precluded,1
predates,1
predecessors,1
predictable,1
predicting,1
predominant,1
preemptively,1
preening,1
preferential,1
prefers,1
premiums,1
preparation,1
prepares,1
prerequisite,1
prerogatives,1
prescient,1
prescription,1
prescriptive,1
preserves,1
presidencies,1
pressures,1
presumed,1
pretense,1
prettiest,1
prided,1
primally,1
principal,1
print,1
prioritized,1
prioritizes,1
priors,1
prisoner,1
prisoners,1
pristine,1
privilege,1
privileged,1
probability,1
problematic,1
proceeding,1
procession,1
proclaiming,1
prodding,1
producing,1
productively,1
professional,1
professionals,1
professions,1
professors,1
profiled,1
profound,1
profoundly,1
profundity,1
programmer,1
progressing,1
projected,1
prolonging,1
prominence,1
promoter,1
promotion,1
prong,1
pronouncements,1
propelled,1
propelling,1
property,1
proponent,1
proportions,1
proposes,1
props,1
prosecuted,1
prospective,1
prosperity,1
protestations,1
protested,1
proves,1
province,1
provision,1
provoking,1
prudence,1
pruitt,1
psychiatrists,1
psychologically,1
psychologists,1
psychology,1
psychotherapy,1
publicity,1
publicizing,1
puerto,1
pulse,1
pummeling,1
punch,1
pundit,1
pundits,1
punitive,1
punting,1
purchase,1
purges,1
purposes,1
pursed,1
pursued,1
pursuit,1
putters,1
pye,1
pyeongchang,1
qiu,1
quagmire,1
qualifications,1
quality,1
quandary,1
quantity,1
quesada,1
quest,1
questionable,1
questionshere,1
quicker,1
quietly,1
quinnipiac,1
quintessence,1
quintessential,1
quirk,1
quiz,1
quota,1
quoting,1
racists,1
radar,1
rafael,1
rage,1
raged,1
rahm,1
raid,1
rail,1
rails,1
rains,1
raisinettes,1
raj,1
ralph,1
rambling,1
ramifications,1
ramiro,1
ramping,1
ranch,1
randomly,1
randy,1
ranges,1
ranting,1
rants,1
rapaciousness,1
rapture,1
rarefied,1
rasim,1
rath,1
rationales,1
rationalization,1
rationalizations,1
rattling,1
raucous,1
ravaged,1
razor,1
reaches,1
reacted,1
reacting,1
reactions,1
reactive,1
reade,1
readiness,1
reaffirmed,1
realization,1
realizing,1
reallocate,1
reappropriating,1
reasoning,1
reassurances,1
reawakened,1
rebelled,1
rebels,1
rebound,1
rebounded,1
rebuffing,1
rebuke,1
rebuked,1
receipt,1
receipts,1
receives,1
receptionist,1
receptive,1
recipe,1
recited,1
recklessness,1
reckonings,1
reclaimed,1
recognition,1
recognizes,1
recoiled,1
recollection,1
recollections,1
recommend,1
recommendation,1
recommendations,1
recommended,1
recommending,1
reconcile,1
reconfigure,1
reconnect,1
reconsider,1
reconstruction,1
recordings,1
recounted,1
recounting,1
recreational,1
recriminations,1
recruit,1
recruiter,1
recruitment,1
recurrent,1
recurring,1
recycling,1
redemption,1
redrawn,1
reduces,1
reductions,1
redundant,1
reeled,1
reeling,1
referenced,1
referencing,1
referendums,1
referrals,1
refers,1
refills,1
refinance,1
reflecting,1
refuge,1
regained,1
regarded,1
regards,1
regime,1
regions,1
register,1
regret,1
regrets,1
regrettably,1
regroup,1
regulators,1
regulatory,1
rehabilitation,1
reichert,1
reid,1
reign,1
reignite,1
rein,1
reined,1
reinforce,1
reins,1
reinstatement,1
reintegrate,1
reintegrating,1
reinterpreted,1
reiterating,1
rejections,1
rejects,1
rejoinder,1
rekindled,1
relatable,1
relates,1
relating,1
relative,1
relayed,1
relearned,1
releasing,1
relegating,1
relent,1
relented,1
relenting,1
reliably,1
relieved,1
relinquish,1
relish,1
relocating,1
remanded,1
remedial,1
remedy,1
remembered,1
reminds,1
remnants,1
removable,1
rendered,1
rending,1
renege,1
reneging,1
renegotiation,1
renewing,1
renovation,1
rental,1
rents,1
reopening,1
reorder,1
reorganization,1
repairs,1
repay,1
repeating,1
reportedly,1
repressive,1
reprimanding,1
reprised,1
reproduce,1
republic,1
repudiated,1
repudiates,1
repugnance,1
reputation,1
requesters,1
researcher,1
researching,1
resents,1
reserved,1
resettle,1
reshape,1
reshaping,1
resign,1
resisting,1
resolves,1
resonance,1
resonant,1
resorting,1
resource,1
respective,1
responders,1
responsibilities,1
restarted,1
restoration,1
restores,1
restoring,1
restrain,1
restraints,1
restrict,1
restricting,1
restrictiveabout,1
restrictivemore,1
restricts,1
resubmitted,1
resulted,1
resulting,1
resume,1
resumed,1
resurrection,1
retail,1
retailer,1
retained,1
retaliation,1
rethink,1
reticence,1
retiring,1
retracted,1
retribution,1
retroactive,1
reunite,1
reveal,1
reveals,1
reverberate,1
reversals,1
reversible,1
reversing,1
reviewing,1
revised,1
revoked,1
revolve,1
revolved,1
revolving,1
revulsion,1
rewarding,1
rewriting,1
rex,1
reykjavik,1
reyna,1
rez,1
rhode,1
ric,1
rick,1
rico,1
rid,1
ride,1
ridicule,1
riding,1
riff,1
rightful,1
rightly,1
rightser,1
rigid,1
riots,1
rip,1
ripped,1
ripple,1
risks,1
rittereiser,1
rival,1
rivalry,1
rivera,1
rivers,1
roar,1
robles,1
robustly,1
robyn,1
rock,1
rocky,1
rode,1
rodney,1
rohingya,1
roiled,1
roiling,1
roles,1
roller,1
rollout,1
romance,1
romano,1
romney,1
roof,1
rooftops,1
rooted,1
rosary,1
rosas,1
rosemary,1
rosenberg,1
ross,1
rotten,1
rotting,1
rough,1
roughed,1
roughest,1
rouhani,1
roundtableciscochuck,1
rousing,1
routine,1
row,1
rowdy,1
rub,1
rubble,1
ruby,1
ruefully,1
ruin,1
ruined,1
ruinous,1
rumors,1
runner,1
runup,1
rupert,1
rush,1
russ,1
russian,1
rust,1
rutgers,1
ruth,1
rutherford,1
sachslloyd,1
sacrifice,1
sacrifices,1
sacrificing,1
saddened,1
sadistic,1
sadurn,1
saenz,1
safir,1
saga,1
sail,1
sailors,1
sake,1
saks,1
salary,1
salience,1
salient,1
sallie,1
salonen,1
salty,1
salvadoran,1
salvadorans,1
sammamish,1
sampling,1
samuel,1
sandwiches,1
sandy,1
sanford,1
sang,1
sanity,1
sapping,1
sara,1
sasse,1
satisfaction,1
saturdaysundayit,1
saul,1
savings,1
scalia,1
scared,1
scariest,1
scaring,1
scene,1
schatz,1
schedules,1
scheduling,1
schizophrenia,1
scholarly,1
schooling,1
schrank,1
schulte,1
schumershutdown,1
schwarzenegger,1
schwarzman,1
scion,1
score,1
scores,1
scorn,1
scout,1
scrambled,1
scrapped,1
scrapping,1
scratched,1
scratching,1
screaming,1
screams,1
screened,1
screenplay,1
screw,1
scripts,1
scrolling,1
scrubby,1
scurrying,1
seabra,1
sealed,1
seamless,1
seamlessly,1
seconds,1
sectors,1
securityless,1
securitylimitedfundingmorefundingmostaggressiveproposal,1
seduced,1
seethed,1
seething,1
segregation,1
seize,1
seized,1
seizure,1
seldom,1
selecting,1
selection,1
selective,1
selfies,1
sells,1
selma,1
semblance,1
semester,1
semi,1
seminal,1
sen,1
senatorial,1
sensibilities,1
sensibility,1
sequester,1
serene,1
servants,1
setback,1
seth,1
severe,1
sexism,1
shackled,1
shall,1
shandong,1
shannon,1
shapes,1
sharing,1
sharpened,1
sharper,1
shed,1
sheets,1
shell,1
shelter,1
sheriffs,1
shining,1
shiny,1
shipped,1
shipping,1
shirt,1
shirts,1
shithouse,1
shoba,1
shocked,1
shook,1
shootings,1
shored,1
shortages,1
shortchange,1
shortcomings,1
shortsighted,1
shoulder,1
shouting,1
showdowns,1
showers,1
showman,1
shrift,1
shrouded,1
shrunk,1
shuts,1
shuttering,1
shuttled,1
shuttling,1
shy,1
siberian,1
sickness,1
sided,1
sidelined,1
sidestep,1
sidestepping,1
sidewalk,1
sidewalks,1
sidled,1
sights,1
signal,1
signatures,1
signups,1
silly,1
silva,1
silver,1
simmering,1
simmers,1
simpler,1
simpleton,1
simrri,1
simulate,1
sincere,1
sincerity,1
singling,1
singular,1
sinks,1
siren,1
situational,1
sizes,1
skewered,1
skies,1
skillfully,1
skip,1
skipping,1
skis,1
skull,1
slabs,1
slandering,1
slang,1
slap,1
slavs,1
sleek,1
sleeping,1
sleepless,1
slew,1
slice,1
slight,1
slim,1
slip,1
slipped,1
slipping,1
slogging,1
slopes,1
slots,1
slowdown,1
slower,1
slowing,1
slump,1
slumping,1
slumps,1
slur,1
slurs,1
smack,1
smacks,1
smartphones,1
smiled,1
smiling,1
smoke,1
smoking,1
smoothed,1
smorgasbord,1
smorgasbords,1
smugglers,1
snack,1
snaked,1
snap,1
snapped,1
snapping,1
snark,1
sneak,1
sneaking,1
snooze,1
snort,1
snow,1
snowy,1
sobbed,1
sobering,1
socialism,1
socioeconomic,1
soft,1
soften,1
softened,1
softening,1
softer,1
softness,1
soggy,1
soiling,1
soiree,1
soleil,1
solid,1
solidarity,1
solidify,1
soliloquy,1
solved,1
somber,1
sometime,1
somos,1
song,1
sonia,1
soporific,1
soprano,1
sops,1
sore,1
sotomayor,1
soul,1
sounds,1
sour,1
soured,1
southeast,1
southeastern,1
southwest,1
sowed,1
spagat,1
span,1
spared,1
sparingly,1
sparked,1
sparred,1
specialist,1
specialized,1
specificity,1
speechless,1
speedily,1
speeds,1
spencer,1
spicer,1
spielberg,1
spike,1
spine,1
spinning,1
spirits,1
spitalnik,1
spleen,1
splinter,1
splintered,1
splitting,1
spoil,1
spokesperson,1
spoon,1
sport,1
sports,1
spotlight,1
spotted,1
sprout,1
sprung,1
spur,1
spurring,1
spurs,1
spurt,1
sputtered,1
squabbled,1
squabbling,1
square,1
squarely,1
squatting,1
squirm,1
st,1
stab,1
stabilize,1
stacked,1
staffed,1
staffer,1
staffers,1
staged,1
staging,1
stair,1
stairway,1
staking,1
stalemates,1
stalk,1
stall,1
stampede,1
stances,1
standards,1
starbucks,1
staring,1
stark,1
startled,1
startthe,1
staten,1
statewide,1
statuses,1
statusquoheavierenforcementmost,1
staunchest,1
stave,1
steady,1
steamrolled,1
steep,1
steeper,1
steer,1
steered,1
stem,1
stephania,1
stern,1
stevenson,1
stewed,1
stiffen,1
stiffening,1
stirred,1
storage,1
stormed,1
storytelling,1
stoutest,1
straighten,1
straightforward,1
strain,1
straining,1
strangely,1
strangers,1
strapped,1
strategies,1
strategists,1
strategize,1
streamline,1
strengthening,1
strenuous,1
stressful,1
stretching,1
stricken,1
strictly,1
strident,1
strides,1
strikes,1
strikingly,1
stringing,1
stripped,1
stripping,1
strive,1
strolling,1
strongholds,1
structural,1
structures,1
studied,1
stuffed,1
stumble,1
stunned,1
stunning,1
stupid,1
style,1
styled,1
stylessciencereal,1
suarez,1
subcommittee,1
subfreezing,1
subjected,1
submarines,1
submerged,1
submit,1
submitting,1
subsequent,1
subsidies,1
subsidizing,1
substantially,1
succeeding,1
succeeds,1
succession,1
sudan,1
suffer,1
suffice,1
sufficed,1
sufficiency,1
sugar,1
suggestions,1
suicide,1
summarized,1
summary,1
sunburned,1
sunscreen,1
sunshine,1
superb,1
superbly,1
superior,1
supermajority,1
supermarket,1
superseding,1
supersize,1
superville,1
supervisors,1
supplies,1
supply,1
surge,1
surged,1
surpassingly,1
surplus,1
surprisingly,1
surreal,1
surrendered,1
surrendering,1
survivors,1
susan,1
susceptible,1
suspected,1
suspense,1
suspension,1
sustain,1
sustained,1
sustaining,1
suzanne,1
swan,1
swap,1
swastikas,1
swath,1
sway,1
sweating,1
sweeps,1
sweet,1
sweltering,1
swept,1
swimming,1
swings,1
swipe,1
switching,1
swooning,1
swung,1
sycophants,1
syllable,1
symbolized,1
sympathies,1
sympathize,1
sympathizers,1
syndicated,1
syndrome,1
syria,1
syrian,1
syriathe,1
systemanother,1
systemstatusquoredistributevisasfewervisasproposal,1
tab,1
tables,1
tablet,1
tacked,1
tackled,1
tackling,1
taco,1
tactical,1
tail,1
talent,1
talents,1
taliban,1
tame,1
tanking,1
tantalizing,1
tapachula,1
tape,1
targets,1
tarnopolsky,1
tasks,1
tat,1
teachable,1
teamed,1
technicality,1
